ID,Name,InChI,InChIKey,SMILES,Solubility,SD,Ocurrences,Group,MolWt,MolLogP,MolMR,HeavyAtomCount,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumValenceElectrons,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,RingCount,TPSA,LabuteASA,BalabanJ,BertzCT
B-4117,"2,4',6-trichlorobiphenyl",InChI=1S/C12H7Cl3/c13-9-6-4-8(5-7-9)12-10(14)2-1-3-11(12)15/h1-7H,IHIDFKLAWYPTKB-UHFFFAOYSA-N,Clc1ccc(cc1)c2c(Cl)cccc2Cl,-6.2095,0.03475000000000028,2,G3,257.547,5.313800000000001,66.90800000000003,15.0,0.0,0.0,3.0,1.0,76.0,2.0,0.0,0.0,2.0,0.0,103.39829600620601,2.584092666430649,454.47594705335234
B-4118,"2,2',3'-pcb",InChI=1S/C12H7Cl3/c13-10-6-2-1-4-8(10)9-5-3-7-11(14)12(9)15/h1-7H,XVIZMMSINIOIQP-UHFFFAOYSA-N,Clc1cccc(c1Cl)c2ccccc2Cl,-5.944,0.0,1,G1,257.547,5.313800000000002,66.90800000000003,15.0,0.0,0.0,3.0,1.0,76.0,2.0,0.0,0.0,2.0,0.0,103.39829600620601,2.646979599028448,491.9759470533523
B-4119,"2,3',5-pcb",InChI=1S/C12H7Cl3/c13-9-3-1-2-8(6-9)11-7-10(14)4-5-12(11)15/h1-7H,ONNCPBRWFSKDMQ-UHFFFAOYSA-N,Clc1cccc(c1)c2cc(Cl)ccc2Cl,-6.0077,0.0,1,G1,257.547,5.313800000000001,66.90800000000002,15.0,0.0,0.0,3.0,1.0,76.0,2.0,0.0,0.0,2.0,0.0,103.398296006206,2.5789507732878176,491.9759470533523
B-4121,"2',3,4-trichlorobiphenyl",InChI=1S/C12H7Cl3/c13-10-4-2-1-3-9(10)8-5-6-11(14)12(15)7-8/h1-7H,RIMXLXBUOQMDHV-UHFFFAOYSA-N,Clc1ccc(cc1Cl)c2ccccc2Cl,-6.287000000000001,0.11149999999999949,2,G3,257.547,5.313800000000001,66.90800000000003,15.0,0.0,0.0,3.0,1.0,76.0,2.0,0.0,0.0,2.0,0.0,103.39829600620601,2.5510019801121246,491.9759470533523
B-4122,"3,4,4'-trichlorobiphenyl",InChI=1S/C12H7Cl3/c13-10-4-1-8(2-5-10)9-3-6-11(14)12(15)7-9/h1-7H,YZANRISAORXTHU-UHFFFAOYSA-N,Clc1ccc(cc1)c2ccc(Cl)c(Cl)c2,-6.5541,0.2529499999999998,2,G3,257.54699999999997,5.313800000000001,66.90800000000002,15.0,0.0,0.0,3.0,1.0,76.0,2.0,0.0,0.0,2.0,0.0,103.398296006206,2.452797331194705,474.7259470533523
B-4123,"2,2',3,3'-tetrachlorobiphenyl",InChI=1S/C12H6Cl4/c13-9-5-1-3-7(11(9)15)8-4-2-6-10(14)12(8)16/h1-6H,VTLYHLREPCPDKX-UHFFFAOYSA-N,Clc1cccc(c1Cl)c2cccc(Cl)c2Cl,-7.2722,0.0,1,G1,291.99199999999996,5.967200000000002,71.91800000000002,16.0,0.0,0.0,4.0,1.0,82.0,2.0,0.0,0.0,2.0,0.0,113.70156223308767,2.681070111898475,485.037124074059
B-4124,"2,2',3,5'-tetrachlorobiphenyl",InChI=1S/C12H6Cl4/c13-7-4-5-10(14)9(6-7)8-2-1-3-11(15)12(8)16/h1-6H,ALDJIKXAHSDLLB-UHFFFAOYSA-N,Clc1ccc(Cl)c(c1)c2cccc(Cl)c2Cl,-6.4654,0.11764999999999981,2,G3,291.9920000000001,5.967200000000002,71.918,16.0,0.0,0.0,4.0,1.0,82.0,2.0,0.0,0.0,2.0,0.0,113.70156223308767,2.671376416567896,534.5371240740591
B-4127,"2,2',3,4-tetrachlorobiphenyl",InChI=1S/C12H6Cl4/c13-9-4-2-1-3-7(9)8-5-6-10(14)12(16)11(8)15/h1-6H,SEWHDNLIHDBVDZ-UHFFFAOYSA-N,Clc1ccc(c(Cl)c1Cl)c2ccccc2Cl,-6.8299,0.0,1,G1,291.99199999999996,5.967200000000002,71.91800000000002,16.0,0.0,0.0,4.0,1.0,82.0,2.0,0.0,0.0,2.0,0.0,113.70156223308769,2.664241834834569,534.5371240740591
B-4128,"2,2',3,5,5'-pentachlorobiphenyl",InChI=1S/C12H5Cl5/c13-6-1-2-10(15)8(3-6)9-4-7(14)5-11(16)12(9)17/h1-5H,CRCBRZBVCDKPGA-UHFFFAOYSA-N,Clc1ccc(Cl)c(c1)c2cc(Cl)cc(Cl)c2Cl,-7.8201,0.0,1,G1,326.437,6.620600000000001,76.928,17.0,0.0,0.0,5.0,1.0,88.0,2.0,0.0,0.0,2.0,0.0,124.00482845996933,2.716933436432465,577.348938365776
B-4129,"2,2',3,3',5,6'-hexachlorobiphenyl",InChI=1S/C12H4Cl6/c13-5-3-6(11(17)9(16)4-5)10-7(14)1-2-8(15)12(10)18/h1-4H,UUTNFLRSJBQQJM-UHFFFAOYSA-N,Clc1cc(Cl)c(Cl)c(c1)c2c(Cl)ccc(Cl)c2Cl,-7.8218,0.0,1,G1,360.88200000000006,7.274000000000001,81.938,18.0,0.0,0.0,6.0,1.0,94.0,2.0,0.0,0.0,2.0,0.0,134.30809468685104,2.81020763157126,620.4500798683472
B-4130,"2,2',3,3',4,5-hexachlorobiphenyl",InChI=1S/C12H4Cl6/c13-7-3-1-2-5(9(7)15)6-4-8(14)11(17)12(18)10(6)16/h1-4H,VQQKIXKPMJTUMP-UHFFFAOYSA-N,Clc1cccc(c1Cl)c2cc(Cl)c(Cl)c(Cl)c2Cl,-8.4206,0.28986370743659623,3,G5,360.88200000000006,7.274000000000001,81.938,18.0,0.0,0.0,6.0,1.0,94.0,2.0,0.0,0.0,2.0,0.0,134.308094686851,2.7606300611154553,620.4500798683472
B-4131,benzamide,"InChI=1S/C7H7NO/c8-7(9)6-4-2-1-3-5-6/h1-5H,(H2,8,9)",KXDAEFPNCMNJSK-UHFFFAOYSA-N,NC(=O)c1ccccc1,-0.953,0.0,1,G1,121.13899999999995,0.7855000000000001,34.95990000000001,9.0,1.0,1.0,2.0,1.0,46.0,1.0,0.0,0.0,1.0,43.09,53.29775803095004,2.981454614041131,205.415952604261
B-4132,"2-methyl-1,4-naphthoquinone","InChI=1S/C11H8O2/c1-7-6-10(12)8-4-2-3-5-9(8)11(7)13/h2-6H,1H3",MJVAVZPDRWSRRC-UHFFFAOYSA-N,CC1=CC(=O)c2ccccc2C1=O,-3.0319,0.01905000000000001,2,G3,172.18299999999996,2.0119000000000002,48.86000000000002,13.0,2.0,0.0,2.0,0.0,64.0,1.0,0.0,1.0,2.0,34.14,75.88372370585405,2.690389534648589,427.4713488019866
B-4136,alpha-chlorotoluene,"InChI=1S/C7H7Cl/c8-6-7-4-2-1-3-5-7/h1-5H,6H2",KCXMKQUNVWSEMD-UHFFFAOYSA-N,ClCc1ccccc1,-2.3822,0.0,1,G1,126.58599999999996,2.4254000000000007,35.99900000000001,8.0,0.0,0.0,1.0,1.0,42.0,1.0,0.0,0.0,1.0,0.0,54.09961146077524,2.8320858350070908,145.73281445033504
B-4138,thioanisole,"InChI=1S/C7H8S/c1-8-7-5-3-2-4-6-7/h2-6H,1H3",HNKJADCVZUBCPG-UHFFFAOYSA-N,CSc1ccccc1,-2.39,1.3520747843999998,2,G2,124.20799999999996,2.4085,38.22300000000001,8.0,1.0,0.0,1.0,1.0,42.0,1.0,0.0,0.0,1.0,0.0,53.91945525925882,2.8320858350070908,145.73281445033504
B-4140,formanilide,"InChI=1S/C7H7NO/c9-6-8-7-4-2-1-3-5-7/h1-6H,(H,8,9)",DYDNPESBYVVLBO-UHFFFAOYSA-N,O=CNc1ccccc1,-0.6785,0.0,1,G1,121.13899999999995,1.2549,36.12870000000001,9.0,1.0,1.0,2.0,2.0,46.0,1.0,0.0,0.0,1.0,29.1,53.50772951754537,2.719528532842932,183.367456039361
B-4141,phenylisothiocyanate,InChI=1S/C7H5NS/c9-6-8-7-4-2-1-3-5-7/h1-5H,QKFJKGMPGYROCL-UHFFFAOYSA-N,S=C=Nc1ccccc1,-3.1772,0.0,1,G1,135.19099999999997,2.4209000000000005,41.128000000000014,9.0,2.0,0.0,2.0,1.0,44.0,1.0,0.0,0.0,1.0,12.36,59.05044796695857,2.97485801127833,223.93128368278164
B-4144,2-chloroacetanilide,"InChI=1S/C8H8ClNO/c1-6(11)10-8-5-3-2-4-7(8)9/h2-5H,1H3,(H,10,11)",KNVQTRVKSOEHPU-UHFFFAOYSA-N,CC(=O)Nc1ccccc1Cl,-1.4001,0.0,1,G1,169.61099999999996,2.2984,45.75570000000002,11.0,1.0,1.0,3.0,1.0,58.0,1.0,0.0,0.0,1.0,29.1,70.17593785882364,2.8574541535636215,272.54949758389114
B-4145,3-methylacetanilide,"InChI=1S/C9H11NO/c1-7-4-3-5-9(6-7)10-8(2)11/h3-6H,1-2H3,(H,10,11)",ALMHSXDYCFOZQD-UHFFFAOYSA-N,CC(=O)Nc1cccc(C)c1,-2.0909999999999997,0.0,1,G1,149.19299999999998,1.9534199999999997,45.48270000000002,11.0,1.0,1.0,2.0,1.0,58.0,1.0,0.0,0.0,1.0,29.1,66.2376137463386,2.7909314514807626,268.0201725709103
B-4146,2-nitroacetanilide,"InChI=1S/C8H8N2O3/c1-6(11)9-7-4-2-3-5-8(7)10(12)13/h2-5H,1H3,(H,9,11)",BUNFNRVLMKHKIT-UHFFFAOYSA-N,CC(=O)Nc1ccccc1[N+]([O-])=O,-1.9093,0.0,1,G1,180.16299999999995,1.5531999999999997,47.40010000000001,13.0,3.0,1.0,5.0,2.0,68.0,1.0,0.0,0.0,1.0,72.24000000000001,74.52564735444179,3.0435273546341013,348.9973052375338
B-4147,benzylisothiocyanate,"InChI=1S/C8H7NS/c10-7-9-6-8-4-2-1-3-5-8/h1-5H,6H2",MDKCFLQDBWCQCV-UHFFFAOYSA-N,S=C=NCc1ccccc1,-3.1364,0.0,1,G1,149.218,2.2894000000000005,45.17200000000002,10.0,2.0,0.0,2.0,2.0,50.0,1.0,0.0,0.0,1.0,12.36,65.41539008135518,2.6687661861354384,236.69432088304723
B-4148,"5,6,7,8-tetrahydro-2-naphthol","InChI=1S/C10H12O/c11-10-6-5-8-3-1-2-4-9(8)7-10/h5-7,11H,1-4H2",UMKXSOXZAXIOPJ-UHFFFAOYSA-N,Oc1ccc2CCCCc2c1,-1.9948,0.0,1,G1,148.205,2.271,44.748800000000024,11.0,1.0,1.0,1.0,0.0,58.0,1.0,0.0,1.0,2.0,20.23,66.67957417575019,2.4305475587328433,265.575329132854
B-4149,"2,6-dichlorobenzamide","InChI=1S/C7H5Cl2NO/c8-4-2-1-3-5(9)6(4)7(10)11/h1-3H,(H2,10,11)",JHSPCUHPSIUQRB-UHFFFAOYSA-N,NC(=O)c1c(Cl)cccc1Cl,-1.8427,0.0,1,G1,190.029,2.0923,44.97990000000001,11.0,1.0,1.0,4.0,1.0,58.0,1.0,0.0,0.0,1.0,43.09,73.90429048471339,3.318913173486669,278.2420897763861
B-4150,3-methyl-4'-nitrodiphenyl ether,"InChI=1S/C13H11NO3/c1-10-3-2-4-13(9-10)17-12-7-5-11(6-8-12)14(15)16/h2-9H,1H3",DLKBRTKDSDXWNA-UHFFFAOYSA-N,Cc1cccc(Oc2ccc(cc2)[N+]([O-])=O)c1,-4.6613,0.0,1,G1,229.235,3.695520000000003,64.34940000000002,17.0,3.0,0.0,4.0,3.0,86.0,2.0,0.0,0.0,2.0,52.37,98.61996039196428,2.1635295475102483,534.6157679203478
B-4151,n-(ethylaminomethyl)benzamide,"InChI=1S/C10H14N2O/c1-2-11-8-12-10(13)9-6-4-3-5-7-9/h3-7,11H,2,8H2,1H3,(H,12,13)",MUDXIWKFOCILIO-UHFFFAOYSA-N,CCNCNC(=O)c1ccccc1,-0.0749,0.0,1,G1,178.23499999999999,0.9833999999999996,52.45190000000003,13.0,2.0,2.0,3.0,4.0,70.0,1.0,0.0,0.0,1.0,41.129999999999995,78.15241804434325,2.404796656306514,258.88707266800486
B-4152,phenylpropylmethylamine,"InChI=1S/C10H15N/c1-9(8-11-2)10-6-4-3-5-7-10/h3-7,9,11H,8H2,1-2H3",AUFSOOYCQYDGES-UHFFFAOYSA-N,CNCC(C)c1ccccc1,-1.0947,0.0,1,G1,149.237,2.0095,48.78370000000003,11.0,1.0,1.0,1.0,3.0,60.0,1.0,0.0,0.0,1.0,12.03,68.44103376069144,2.610675164103469,193.2875676035994
B-4153,n-nitrosopiperidine,InChI=1S/C5H10N2O/c8-6-7-4-2-1-3-5-7/h1-5H2,UWSDONTXWQOZFN-UHFFFAOYSA-N,O=NN1CCCCC1,-0.1738,0.0,1,G1,114.14800000000001,1.1537,31.218999999999987,8.0,2.0,0.0,3.0,1.0,46.0,0.0,1.0,1.0,1.0,32.67,48.61789000655557,2.2166579722077144,78.49785513558373
B-4154,azobenzene,InChI=1S/C12H10N2/c1-3-7-11(8-4-1)13-14-12-9-5-2-6-10-12/h1-10H,DMLAVOWQYNRWNQ-UHFFFAOYSA-N,c1ccc(cc1)N=Nc2ccccc2,-4.4544,0.2571999999999999,2,G3,182.22600000000003,4.102000000000002,57.06000000000003,14.0,2.0,0.0,2.0,2.0,68.0,2.0,0.0,0.0,2.0,24.72,82.93527517005009,2.159341417811232,365.35156717534267
B-4155,cocaine,"InChI=1S/C17H21NO4/c1-18-12-8-9-13(18)15(17(20)21-2)14(10-12)22-16(19)11-6-4-3-5-7-11/h3-7,12-15H,8-10H2,1-2H3/t12?,13?,14-,15+/m0/s1",ZPUCINDJVBIVPJ-PFSRBDOWSA-N,COC(=O)[C@H]1[C@H](CC2CCC1N2C)OC(=O)c3ccccc3,-2.2267,0.0,1,G1,303.358,1.8676999999999995,80.34150000000005,22.0,5.0,0.0,5.0,3.0,118.0,1.0,2.0,2.0,3.0,55.839999999999996,129.7440724001059,1.7896528798720672,559.0371822548029
B-4156,imipramine,"InChI=1S/C19H24N2/c1-20(2)14-7-15-21-18-10-5-3-8-16(18)12-13-17-9-4-6-11-19(17)21/h3-6,8-11H,7,12-15H2,1-2H3",BCGWQEUPMDMJNV-UHFFFAOYSA-N,CN(C)CCCN1c2ccccc2CCc3ccccc13,-4.187,0.0,1,G1,280.415,3.8750000000000027,90.46900000000007,21.0,2.0,0.0,2.0,4.0,110.0,2.0,0.0,1.0,3.0,6.48,127.55692831321478,1.946085728189517,556.5202782227693
B-4164,trimethyl phosphate,"InChI=1S/C3H9O4P/c1-5-8(4,6-2)7-3/h1-3H3",WVLBCYQITXONBZ-UHFFFAOYSA-N,CO[P](=O)(OC)OC,0.5526,0.0,1,G1,140.075,1.0337,28.633499999999987,8.0,4.0,0.0,5.0,3.0,50.0,0.0,0.0,0.0,0.0,44.760000000000005,48.359381619618496,3.7910098125875025,82.43699516085105
B-4165,diisopropyl methylphosphonate,"InChI=1S/C7H17O3P/c1-6(2)9-11(5,8)10-7(3)4/h6-7H,1-5H3",WOAFDHWYKSOANX-UHFFFAOYSA-N,CC(C)O[P](C)(=O)OC(C)C,-0.0516,0.0,1,G1,180.184,2.659300000000001,45.97250000000002,11.0,3.0,0.0,4.0,4.0,68.0,0.0,0.0,0.0,0.0,35.53,68.6189345895708,3.9078360952395634,139.76467590036683
B-4167,benzylurea,"InChI=1S/C8H10N2O/c9-8(11)10-6-7-4-2-1-3-5-7/h1-5H,6H2,(H3,9,10,11)",RJNJWHFSKNJCTB-UHFFFAOYSA-N,NC(=O)NCc1ccccc1,-0.9462,0.0,1,G1,150.18099999999998,0.8548999999999998,42.86510000000001,11.0,1.0,2.0,3.0,2.0,58.0,1.0,0.0,0.0,1.0,55.120000000000005,65.21256232895469,2.453018743531937,233.10719092921428
B-4170,benzenesulfonamide,"InChI=1S/C6H7NO2S/c7-10(8,9)6-4-2-1-3-5-6/h1-5H,(H2,7,8,9)",KHBQMWCZKVMBLN-UHFFFAOYSA-N,N[S](=O)(=O)c1ccccc1,-1.5630000000000002,0.0,1,G1,157.194,0.3340000000000002,37.81520000000002,10.0,2.0,1.0,4.0,1.0,54.0,1.0,0.0,0.0,1.0,60.160000000000004,59.53206970892476,3.2186466288823383,303.7795180972205
B-4171,m-methylbenzenesulfonamide,"InChI=1S/C7H9NO2S/c1-6-3-2-4-7(5-6)11(8,9)10/h2-5H,1H3,(H2,8,9,10)",NVZINPVISUVPHW-UHFFFAOYSA-N,Cc1cccc(c1)[S](N)(=O)=O,-1.3409,0.0,1,G1,171.22099999999998,0.6424200000000001,42.55220000000001,11.0,2.0,1.0,4.0,1.0,60.0,1.0,0.0,0.0,1.0,60.160000000000004,65.89701182332136,3.2779105845781125,356.4582525456591
B-4172,cyclophosphamide,"InChI=1S/C7H15Cl2N2O2P/c8-2-5-11(6-3-9)14(12)10-4-1-7-13-14/h1-7H2,(H,10,12)",CMSMOCZEIVJLDB-UHFFFAOYSA-N,ClCCN(CCCl)[P]1(=O)NCCCO1,-0.8147,0.0,1,G1,261.089,1.884,59.19120000000004,14.0,2.0,1.0,7.0,5.0,84.0,0.0,1.0,1.0,1.0,41.57000000000001,94.44153500749829,2.5822640284816734,201.86647567444433
B-4173,"p,p'-ddt","InChI=1S/C14H9Cl5/c15-11-5-1-9(2-6-11)13(14(17,18)19)10-3-7-12(16)8-4-10/h1-8,13H",YVGGHNCTFXOJCH-UHFFFAOYSA-N,Clc1ccc(cc1)C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl,-7.8092,0.3860360993482344,4,G5,354.491,6.495500000000002,85.03700000000002,19.0,0.0,0.0,5.0,2.0,100.0,2.0,0.0,0.0,2.0,0.0,136.73471268876256,2.4741168126302453,494.04416142195936
B-4174,fenthion,"InChI=1S/C10H15O3PS2/c1-8-7-9(5-6-10(8)16-4)13-14(15,11-2)12-3/h5-7H,1-4H3",PNVJTZOFSHSLTO-UHFFFAOYSA-N,CO[P](=S)(OC)Oc1ccc(SC)c(C)c1,-4.5695,0.0,1,G1,278.335,3.6130200000000023,71.89100000000003,16.0,5.0,0.0,6.0,5.0,90.0,1.0,0.0,0.0,1.0,27.69,105.73484539418226,2.905013649037325,401.05065730513206
B-4176,dimethoate,"InChI=1S/C5H12NO3PS2/c1-6-5(7)4-12-10(11,8-2)9-3/h4H2,1-3H3,(H,6,7)",MCWXGJITAZMZEV-UHFFFAOYSA-N,CNC(=O)CS[P](=S)(OC)OC,-0.9624,0.11120000000000002,2,G3,229.26299999999998,0.9828999999999999,54.82770000000003,12.0,5.0,1.0,7.0,5.0,72.0,0.0,0.0,0.0,0.0,47.56,81.30244672165102,3.89250063709835,191.13235378876152
B-4179,"p,p'-dde",InChI=1S/C14H8Cl4/c15-11-5-1-9(2-6-11)13(14(17)18)10-3-7-12(16)8-4-10/h1-8H,UCNVFOCBFJOQAL-UHFFFAOYSA-N,Clc1ccc(cc1)C(=C(Cl)Cl)c2ccc(Cl)cc2,-6.9004,0.7597999999999998,2,G2,318.03,6.187900000000002,80.63200000000002,18.0,0.0,0.0,4.0,2.0,92.0,2.0,0.0,0.0,2.0,0.0,125.74184342969664,2.5095731194515962,516.2479162169986
B-4184,"2,4-dichlorophenoxyacetic acid","InChI=1S/C8H6Cl2O3/c9-5-1-2-7(6(10)3-5)13-4-8(11)12/h1-3H,4H2,(H,11,12)",OVSKIKFHRZPJSS-UHFFFAOYSA-N,OC(=O)COc1ccc(Cl)cc1Cl,-2.5139,0.16805000000000003,2,G3,221.039,2.4568000000000003,49.59280000000002,13.0,2.0,1.0,5.0,3.0,70.0,1.0,0.0,0.0,1.0,46.53,84.83712088380017,2.7194415184626908,325.1652197817895
B-4186,dichlofenthion,"InChI=1S/C10H13Cl2O3PS/c1-3-13-16(17,14-4-2)15-10-6-5-8(11)7-9(10)12/h5-7H,3-4H2,1-2H3",WGOWCPGHOCIHBW-UHFFFAOYSA-N,CCO[P](=S)(OCC)Oc1ccc(Cl)cc1Cl,-6.1094,0.0,1,G1,315.158,4.669700000000003,74.62700000000002,17.0,4.0,0.0,7.0,6.0,96.0,1.0,0.0,0.0,1.0,27.69,116.21826782258036,2.8934015609300836,418.0120791427407
B-4187,chlorpropham,"InChI=1S/C10H12ClNO2/c1-7(2)14-10(13)12-9-5-3-4-8(11)6-9/h3-7H,1-2H3,(H,12,13)",CWJSHJJYOPWUGX-UHFFFAOYSA-N,CC(C)OC(=O)Nc1cccc(Cl)c1,-3.3804,0.0,1,G1,213.66400000000002,3.2969000000000017,56.691700000000026,14.0,2.0,1.0,4.0,2.0,76.0,1.0,0.0,0.0,1.0,38.33,88.01936731712375,2.5599256739669265,325.6529664102151
B-4188,fenuron,"InChI=1S/C9H12N2O/c1-11(2)9(12)10-8-6-4-3-5-7-8/h3-7H,1-2H3,(H,10,12)",XXOYNJXVWVNOOJ-UHFFFAOYSA-N,CN(C)C(=O)Nc1ccccc1,-1.6101,0.11083321804505282,3,G5,164.208,1.7801,49.14770000000003,12.0,1.0,1.0,3.0,1.0,64.0,1.0,0.0,0.0,1.0,32.34,71.99744741654196,2.5897829796017806,256.4908622767174
B-4189,"dcip  (2,2'-oxybis-1-chloropropane)","InChI=1S/C6H12Cl2O/c1-5(3-7)9-6(2)4-8/h5-6H,3-4H2,1-2H3",QCFYJCYNJLBDRT-UHFFFAOYSA-N,CC(CCl)OC(C)CCl,-2.0027,0.0,1,G1,171.06699999999998,2.2576,41.44900000000001,9.0,1.0,0.0,3.0,4.0,56.0,0.0,0.0,0.0,0.0,9.23,66.2840392830828,3.2230469044906185,60.078200034615506
B-4190,dicofol,"InChI=1S/C14H9Cl5O/c15-11-5-1-9(2-6-11)13(20,14(17,18)19)10-3-7-12(16)8-4-10/h1-8,20H",UOAMTSKGCBMZTC-UHFFFAOYSA-N,OC(c1ccc(Cl)cc1)(c2ccc(Cl)cc2)C(Cl)(Cl)Cl,-5.6657,0.10885000000000034,2,G3,370.49,5.599500000000002,86.1928,20.0,1.0,1.0,6.0,2.0,106.0,2.0,0.0,0.0,2.0,20.23,141.52894644095858,2.6223747107902757,540.9564823741972
B-4192,dichlorprop,"InChI=1S/C9H8Cl2O3/c1-5(9(12)13)14-8-3-2-6(10)4-7(8)11/h2-5H,1H3,(H,12,13)",MZHCENGPTKEIGP-UHFFFAOYSA-N,CC(Oc1ccc(Cl)cc1Cl)C(O)=O,-2.8271,0.18855,2,G3,235.06599999999997,2.845300000000001,54.18780000000002,14.0,2.0,1.0,5.0,3.0,76.0,1.0,0.0,0.0,1.0,46.53,91.2020629981968,2.817664884623791,351.9103452953617
B-4193,malathion,"InChI=1S/C10H19O6PS2/c1-5-15-9(11)7-8(10(12)16-6-2)19-17(18,13-3)14-4/h8H,5-7H2,1-4H3",JXSJBGJIGXNWCI-UHFFFAOYSA-N,CCOC(=O)CC(S[P](=S)(OC)OC)C(=O)OCC,-3.3637,0.0,1,G1,330.3640000000001,2.1218000000000004,77.56500000000004,19.0,8.0,0.0,9.0,9.0,112.0,0.0,0.0,0.0,0.0,71.06,121.96590766908359,4.80781070887242,340.9115786798855
B-4195,isopropyl phenyl carbamate,"InChI=1S/C10H13NO2/c1-8(2)13-10(12)11-9-6-4-3-5-7-9/h3-8H,1-2H3,(H,11,12)",VXPLXMJHHKHSOA-UHFFFAOYSA-N,CC(C)OC(=O)Nc1ccccc1,-3.0005,0.0,1,G1,179.21900000000002,2.6435000000000013,51.68170000000003,13.0,2.0,1.0,3.0,2.0,70.0,1.0,0.0,0.0,1.0,38.33,77.71610109024209,2.45867389842926,269.5130516555259
B-4198,phorate,"InChI=1S/C7H17O2PS3/c1-4-8-10(11,9-5-2)13-7-12-6-3/h4-7H2,1-3H3",BULVZWIRKLYCBC-UHFFFAOYSA-N,CCO[P](=S)(OCC)SCSCC,-3.7166,0.1967000000000001,2,G3,260.38599999999997,3.727700000000003,68.12700000000004,13.0,5.0,0.0,6.0,8.0,80.0,0.0,0.0,0.0,0.0,18.46,94.44405669215767,3.8459343998916413,155.81664443119072
B-4199,disulfoton,"InChI=1S/C8H19O2PS3/c1-4-9-11(12,10-5-2)14-8-7-13-6-3/h4-8H2,1-3H3",DOFZAZXDOSGAJZ-UHFFFAOYSA-N,CCO[P](=S)(OCC)SCCSCC,-4.2262,0.0,1,G1,274.413,3.7702000000000027,72.99400000000004,14.0,5.0,0.0,6.0,9.0,86.0,0.0,0.0,0.0,0.0,18.46,100.80899880655427,3.7767972529836142,167.96932691749925
B-4200,ronnel,"InChI=1S/C8H8Cl3O3PS/c1-12-15(16,13-2)14-8-4-6(10)5(9)3-7(8)11/h3-4H,1-2H3",JHJOOSLFWRRSGU-UHFFFAOYSA-N,CO[P](=S)(OC)Oc1cc(Cl)c(Cl)cc1Cl,-5.5072,0.718787225509438,3,G4,321.549,4.542900000000002,70.40300000000002,16.0,4.0,0.0,8.0,4.0,90.0,1.0,0.0,0.0,1.0,27.69,113.7916498206688,3.0637668536422646,432.78186641075825
B-4201,dmpa,"InChI=1S/C10H14Cl2NO2PS/c1-7(2)13-16(17,14-3)15-10-5-4-8(11)6-9(10)12/h4-7H,1-3H3,(H,13,17)",PJFGPJQBWSEWKX-UHFFFAOYSA-N,CO[P](=S)(NC(C)C)Oc1ccc(Cl)cc1Cl,-4.7982,0.0,1,G1,314.174,4.241100000000003,76.65570000000002,17.0,3.0,1.0,7.0,5.0,96.0,1.0,0.0,0.0,1.0,30.49,116.6241238943123,2.908672062473614,442.31411626963074
B-4202,crufomate,"InChI=1S/C12H19ClNO3P/c1-12(2,3)9-6-7-11(10(13)8-9)17-18(15,14-4)16-5/h6-8H,1-5H3,(H,14,15)",BOFHKBLZOYVHSI-UHFFFAOYSA-N,CN[P](=O)(OC)Oc1ccc(cc1Cl)C(C)(C)C,-3.1639,0.0,1,G1,291.71500000000003,3.9902000000000033,74.45520000000003,18.0,3.0,1.0,6.0,4.0,102.0,1.0,0.0,0.0,1.0,47.56,113.22042446748596,3.03966067515308,462.8805941435619
B-4203,naled,"InChI=1S/C4H7Br2Cl2O4P/c1-10-13(9,11-2)12-3(5)4(6,7)8/h3H,1-2H3",BUYMVQAILCEWRR-UHFFFAOYSA-N,CO[P](=O)(OC)OC(Br)C(Cl)(Cl)Br,-2.2797,0.0,1,G1,380.784,3.651200000000001,58.78850000000002,13.0,4.0,0.0,9.0,5.0,80.0,0.0,0.0,0.0,0.0,44.760000000000005,103.06595139906115,4.348945648714502,200.81093255154835
B-4204,paraoxon,"InChI=1S/C10H14NO6P/c1-3-15-18(14,16-4-2)17-10-7-5-9(6-8-10)11(12)13/h5-8H,3-4H2,1-2H3",WYMSBXTXOHUIGT-UHFFFAOYSA-N,CCO[P](=O)(OCC)Oc1ccc(cc1)[N+]([O-])=O,-2.0594,0.0,1,G1,275.19700000000006,3.154700000000002,64.58290000000002,18.0,6.0,0.0,8.0,7.0,100.0,1.0,0.0,0.0,1.0,87.9,104.43439366257893,2.809298823967879,436.1860559450845
B-4205,trichloronate,"InChI=1S/C10H12Cl3O2PS/c1-3-14-16(17,4-2)15-10-6-8(12)7(11)5-9(10)13/h5-6H,3-4H2,1-2H3",ANIAQSUBRGXWLS-UHFFFAOYSA-N,CCO[P](=S)(CC)Oc1cc(Cl)c(Cl)cc1Cl,-5.7524,0.0,1,G1,333.60400000000004,5.391500000000002,78.55200000000002,17.0,3.0,0.0,7.0,5.0,96.0,1.0,0.0,0.0,1.0,18.46,121.32131856182788,3.0183375639003995,453.42230511705435
